ID|Language|label|definition|description|collection|parent|successor|predecessor|registry|register|ReferenceSource|ReferenceLink|governance-level-item|LegislationURI|LegislationLabel|EIONETURI|EIONETLabel|status
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/humanGeographicDataStructureViewer|es|Visor de estructuras de datos geográficos|Servicio cliente que permite al usuario acceder a una parte de un conjunto de datos para ver su estructura interna.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/humanInteractionService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/infoManagementService|es|Servicio de gestión de modelos/información geográficos|||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory||||||||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/infoFeatureAccessService|es|Servicio de acceso a fenómenos|Servicio que permite al cliente acceder a un almacén de fenómenos y gestionarlo.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/infoManagementService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/infoMapAccessService|es|Servicio de acceso a mapas|Servicio que permite a un cliente acceder a gráficos geográficos, es decir, a imágenes de datos geográficos.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/infoManagementService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/infoCoverageAccessService|es|Servicio de acceso a coberturas|Servicio que permite al cliente acceder a un almacén de coberturas y gestionarlo.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/infoManagementService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/infoSensorDescriptionService|es|Servicio de descripción de sensores|Servicio que suministra la descripción de un sensor de coberturas, incluyendo la localización y orientación del sensor, así como las características geométricas, dinámicas y radiométricas con fines de geoprocesamiento.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/infoManagementService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/infoProductAccessService|es|Servicio de acceso a productos|Servicio que permite acceder a un almacén de productos geográficos y gestionarlo.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/infoManagementService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/infoFeatureTypeService|es|Servicio de tipos de fenómenos|Servicio que permite al cliente acceder a un almacén de definiciones de tipos de fenómenos y gestionarlo.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/infoManagementService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/infoCatalogueService|es|Servicio de catálogo|Servicio que suministra servicios de localización y gestión en un almacén de metadatos acerca de instancias.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/infoManagementService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/infoRegistryService|es|Servicio de registro|Servicio que suministra acceso a un almacén de metadatos sobre tipos.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/infoManagementService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/infoGazetteerService|es|Servicio de nomenclátor|Servicio que da acceso a un directorio de instancias de una o varias clases de fenómenos del mundo real que contienen alguna información sobre su posición.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/infoManagementService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/infoOrderHandlingService|es|Servicio de gestión de pedidos|Servicio que permite al cliente pedir productos a un proveedor.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/infoManagementService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/infoStandingOrderService|es|Servicio de pedidos permanente|Servicio de gestión de pedidos que permite al usuario solicitar que se reparta un producto en una zona geográfica cuando esté disponible.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/infoManagementService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/taskManagementService|es|Servicios de gestión de flujos de trabajo/tareas en el ámbito geográfico|||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory||||||||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/chainDefinitionService|es|Servicio de definición de cadenas|Servicio que define una cadena y permite ejecutarla mediante el servicio de lanzamiento de un flujo de trabajo.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/taskManagementService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/workflowEnactmentService|es|Servicio de lanzamiento de un flujo de trabajo|El servicio de lanzamiento de un flujo de trabajo interpreta una cadena y controla la instanciación de los servicios y la secuencia de las actividades.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/taskManagementService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/subscriptionService|es|Servicio de suscripción|Servicio que permite a los clientes registrarse para la notificación de eventos.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/taskManagementService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialProcessingService|es|Servicios geográficos de procesamiento de tipo espacial|||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory||||||||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialCoordinateConversionService|es|Servicio de conversión de coordenadas|Servicio que cambia coordenadas de un sistema de coordenadas a otro relacionado con el mismo dato.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialProcessingService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialCoordinateTransformationService|es|Servicio de transformación de coordenadas|Servicio que cambia coordenadas de un sistema de referencia de coordenadas basado en un dato a otro sistema basado en otro dato diferente.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialProcessingService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialCoverageVectorConversionService|es|Servicio de conversión de cobertura/vector|Servicio que cambia la representación espacial de un esquema de cobertura a un esquema vectorial o viceversa.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialProcessingService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialImageCoordinateConversionService|es|Servicio de conversión de coordenadas de imagen|Servicio de conversión de coordenadas o de transformación de coordenadas que cambia el sistema de referencia de coordenadas de una imagen.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialProcessingService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialRectificationService|es|Servicio de rectificación|Servicio para la transformación de una imagen en una proyección paralela perpendicular y, por tanto, de escala constante.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialProcessingService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialOrthorectificationService|es|Servicio de ortorrectificación|Servicio de rectificación que elimina las inclinaciones y los desplazamientos de la imagen debidos a la elevación del terreno.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialProcessingService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialSensorGeometryModelAdjustmentService|es|Servicio de ajuste del modelo de geometría del sensor|Servicio que ajusta los modelos de geometría del sensor para mejorar el ajuste de la imagen con otras imágenes o posiciones conocidas en el terreno.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialProcessingService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialImageGeometryModelConversionService|es|Servicio de conversión del modelo de geometría de la imagen|Servicio que convierte el modelo de geometría del sensor en un modelo de geometría del sensor diferente pero equivalente.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialProcessingService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialSubsettingService|es|Servicio de subdivisión|Servicio que extrae datos de una entrada de una región espacial continua bien por localización geográfica bien por coordenadas de malla.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialProcessingService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialSamplingService|es|Servicio de muestreo|Servicio que extrae datos de una entrada usando un esquema de muestreo coherente bien por localización geográfica bien por coordenadas de malla.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialProcessingService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialTilingChangeService|es|Servicio de cambio de división en hojas|Servicio que cambia la división en hojas de los datos geográficos.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialProcessingService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialDimensionMeasurementService|es|Servicio de medición de dimensiones|Servicio que calcula las dimensiones de objetos visibles en una imagen u otros datos geográficos.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialProcessingService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialFeatureManipulationService|es|Servicio de manipulación de fenómenos|Servicio que permite registrar un fenómeno respecto a otro, una imagen u otro conjunto de datos o de coordenadas, y corregir desplazamientos relativos, diferencias de rotación, diferencias de escala y diferencias de perspectiva. También permite verificar que todos los fenómenos de una colección de fenómenos sean topológicamente coherentes según las reglas de topología de la colección de fenómenos, y detectar o corregir cualquier incoherencia.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialProcessingService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialFeatureMatchingService|es|Servicio de emparejamiento de fenómenos|Servicio que determina qué fenómenos y porciones de fenómenos representan la misma entidad del mundo real a partir de fuentes de datos múltiples, por ejemplo: correspondencia de bordes y conflación limitada.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialProcessingService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialFeatureGeneralizationService|es|Servicio de generalización de fenómenos|Servicio que reduce la variación espacial de una colección de fenómenos para aumentar la eficacia de la comunicación al contrarrestar los efectos indeseables de la reducción de datos.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialProcessingService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialRouteDeterminationService|es|Servicio de determinación de rutas|Servicio que determina el camino mínimo entre dos puntos dados basándose en los parámetros y propiedades de entrada contenidas en la colección de fenómenos.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialProcessingService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialPositioningService|es|Servicio de posicionamiento|Servicio proporcionado por un dispositivo que suministra posiciones para usar, obtener e interpretar sin ambigüedad información sobre la posición; además este servicio determina si el resultado satisface los requisitos de uso.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialProcessingService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialProximityAnalysisService|es|Servicio de análisis de proximidad|Dada una posición o un fenómeno geográfico, este servicio encuentra todos los objetos con un conjunto dado de atributos que están localizados dentro de una distancia, especificada por el usuario, desde la posición o el fenómeno dado.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/spatialProcessingService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/thematicProcessingService|es|Servicios geográficos de procesamiento de tipo temático|||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory||||||||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/thematicGoparameterCalculationService|es|Servicio de cálculo de geoparámetros|Servicio que obtiene resultados cuantitativos orientados a aplicaciones que no están disponibles en los datos brutos en sí.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/thematicProcessingService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/thematicClassificationService|es|Servicio de clasificación temática|Servicio que clasifica regiones de datos geográficos basándose en atributos temáticos.||http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory|http://inspire.ec.europa.eu/metadata-codelist/SpatialDataServiceCategory/thematicProcessingService|||http://inspire.ec.europa.eu/registry|http://inspire.ec.europa.eu/metadata-codelist|||http://inspire.ec.europa.eu/registry/governance-level/eu-legal|||||http://inspire.ec.europa.eu/registry/status/valid
